source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,rv_template_fe_h,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3313729309392536064,67.17012947134695,17.09991689568765,,,,,21.082933,2.1019516,0.82346725,1.2784843,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729313686023552,67.17111667381542,17.102298271164997,0.22899544924618495,-1.3745169309640386,-7.470668653786698,1.0616198,20.538595,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729348046551552,67.18797817666712,17.11204369502828,0.47071345155458055,0.794553508691087,1.3349798093863643,1.0797634,17.707514,1.1214905,0.4529667,0.6685238,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4882.334,4.8656,-2.2374,1137.4049,0.1121,0.0895,0.0488
3313729378110459264,67.16070949819964,17.119793360743273,0.42443308465284396,-1.5591624655791727,-0.16170237983512376,1.0214128,20.335657,1.414423,0.66381264,0.75061035,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729412469889024,67.16675145871447,17.125287148237717,0.20992343319149026,-1.456438964096363,1.1634215052280426,1.0518129,16.373106,1.0577965,0.42947006,0.6283264,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6874.199,4.4555,-0.6727,1939.1259,1.2589,1.0658,0.5812
3313729412470197504,67.17445780234371,17.11765005092649,-0.4662897514382746,0.3402309116550445,1.9556728578728235,1.056418,20.506136,1.2057552,0.4315586,0.7741966,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729481189368448,67.20364076303207,17.131655687923207,0.17602541093840135,1.1771719323439545,0.2619382192583067,0.96438384,18.078657,1.1297207,0.4790554,0.6506653,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4788.239,4.9291,-2.698,1202.0115,0.0508,0.0402,0.022
3313729481191241216,67.20313917781152,17.132806018934975,0.3432813213699676,-0.8175262514498635,-0.7101816007666151,1.0218064,20.082502,1.2698383,0.53855133,0.731287,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729481191241984,67.20586885948748,17.13725305067017,,,,,20.943,0.8636074,0.0284729,0.8351345,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729515549107584,67.18831461177723,17.133741822557653,-0.05797688879314942,0.6262485261574292,-0.7526788875132874,0.9472447,17.875862,1.1144772,0.47867393,0.6358032,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5015.0986,4.8178,-1.8938,1436.7338,0.1913,0.1539,0.0837
3313729549908848768,67.1867130626341,17.140861696310115,0.03298769442081394,0.7699774219421531,-1.2282020520983956,1.0061946,18.877625,1.220644,0.5715847,0.6490593,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4479.1885,5.044,-2.6355,1159.1085,0.001,7.0E-4,4.0E-4
3313729549908849024,67.1970229571745,17.14187054687817,0.05534169565592709,3.2949529891936797,-3.214437067119089,0.9304139,20.694603,1.924427,0.8071861,1.1172409,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729584268580224,67.24146247980728,17.124583429667528,0.23482517139774936,-1.2156490433912674,-2.7208571534723918,1.0173246,18.171417,1.2011719,0.53694725,0.6642246,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4638.062,4.9558,-2.6575,1065.636,0.0648,0.0507,0.0276
3313729584268889600,67.23369694724687,17.130261530943468,0.979899248142825,1.104030627128248,0.4890837926409624,0.9846531,19.576965,1.5074215,0.6542473,0.8531742,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729588564713472,67.23529515634397,17.124569565336987,0.48487349823338355,0.7940581452030779,-7.305356922886837,0.96375513,17.227852,1.3204193,0.5947113,0.725708,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4954.6807,4.7064,-0.9037,1050.7194,0.652,0.5118,0.2755
3313729618628684544,67.25060766030765,17.13875335387071,1.629222615728015,-0.14267973420404617,-0.9634813389844188,1.0068742,20.541206,1.1547642,0.37020683,0.78455734,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729622925272192,67.24815287926997,17.128570604677368,-0.6347669505510545,4.532222710889213,-5.548208387680174,1.403362,19.234629,2.3397865,0.8165798,1.5232067,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729657284189440,67.22700558645751,17.135527461608962,0.248161342842486,0.5093929236045872,-2.426837982712857,0.995722,14.08973,1.4524202,0.6619873,0.79043293,44.359657,-0.75,NOT_AVAILABLE,0,true,true,false,false,false,false,true,5573.2866,3.0292,-0.1799,2861.7466,1.3614,1.0723,0.5758
3313729721707539456,67.25280279504834,17.139802525546212,-0.1903117725429135,0.5172359143020706,-7.313531625862606,1.0365729,19.828608,2.4193077,1.2735424,1.1457653,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729721707541888,67.26581657871526,17.14434359764558,0.19331843636781737,-0.11068606017561908,-1.5937100244597338,1.0267845,18.848825,1.3128738,0.61042213,0.7024517,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4421.8174,4.9141,-1.6229,1382.011,0.0497,0.0381,0.0205
3313729721710608384,67.25595914343108,17.140957648633716,0.2551354002052657,1.2523091559763988,-1.984516303346067,0.9976039,20.37061,1.7670918,0.8540802,0.91301155,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729726002976000,67.26333210399626,17.138679110263173,,,,,20.991198,1.3393497,0.5794239,0.75992584,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729726003661824,67.25569915239863,17.143350998587202,,,,,20.692808,1.8867855,-1.4622383,3.3490238,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729760363397632,67.26821155651119,17.149728179072543,0.49116581734303294,0.6164954360599052,-3.3411880741997924,0.9812956,17.536266,1.3915977,0.6158619,0.77573586,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4566.7217,4.3952,-1.2282,1568.7062,0.4478,0.3447,0.1855
3313729790427020416,67.24610107100844,17.1503160926725,-0.2129173035156235,1.374309834452616,-0.04201273384236577,0.99724203,20.09921,1.1567211,0.5332413,0.62347984,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729794723137024,67.24653725604698,17.158529096808607,0.2324391611164774,1.1613862928397085,1.0719473304435592,1.0190266,17.356695,1.0013657,0.412138,0.5892277,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5358.4087,4.7684,-2.4253,1442.275,0.1686,0.1382,0.076
3313729824786764288,67.25716105642043,17.168795983693848,0.11178289632130697,-1.5772505837301176,-1.7884085278972184,1.0030711,20.706987,2.087801,1.0882568,0.99954414,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729824788635392,67.25324729359492,17.15788428676757,2.768784494398239,2.5323841038791453,-2.9922691174181675,1.0337421,20.727009,2.4674091,1.2342548,1.2331543,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729859146493952,67.21116669575424,17.1400359973492,1.1991851339131703,-2.7715707682646737,-2.2454857041547562,2.50367,15.759141,1.3193798,0.38610363,0.9332762,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
3313729859146496000,67.20852072169617,17.14606222770945,-0.5886038637191785,-1.1706007231905349,-0.7110421445977408,1.0167276,20.412703,1.1066971,0.47320747,0.6334896,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729863442171904,67.21536635092419,17.135842339770537,,,,,21.17635,1.4183941,0.48916245,0.92923164,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729863442621952,67.21272612010706,17.135686547454913,0.6671961649924433,5.891499720348611,-6.675610801585297,1.2086345,19.27273,2.315115,1.204031,1.111084,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729897802355968,67.22866335165821,17.152655884970976,-0.0678844135036539,0.43481098625023107,-1.0119588377630335,0.9996509,19.80403,0.5099087,0.21768188,0.2922268,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313729966521831424,67.21381904967693,17.169257136348868,0.358126820577268,0.14440368192808184,-1.8561078195818501,1.0402424,17.278248,1.0544796,0.44190216,0.61257744,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5049.5127,4.7907,-1.9949,1145.3231,0.1242,0.1003,0.0548
3313729966521833088,67.20873367697999,17.162752335380894,0.41851169113149966,2.816137518616544,1.2778984220992256,0.99224514,16.362322,1.084835,0.45801735,0.6268177,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5752.7124,4.6368,-0.859,1138.5051,0.6777,0.5587,0.3047
3313730030945196672,67.25337711810468,17.176125199620845,0.32735056709887633,2.6838567391830743,-0.763231295660856,0.9485384,17.805275,1.1099625,0.4716816,0.63828087,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5038.4917,4.827,-2.801,1342.7783,0.2436,0.1957,0.1075
3313730065304937472,67.2247674680598,17.18159527299799,0.41727791583923657,0.17046080867369245,-0.22326807349302694,1.0057775,19.314003,1.1408234,0.45601845,0.6848049,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313730065306799360,67.22492826708968,17.166045673714247,,,,,21.054888,2.1897717,0.9401016,1.24967,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313730069601044480,67.22928435943973,17.16805296811718,0.7952629320954809,-7.218101276340868,-4.8965055175143135,0.99008065,18.17426,1.6648579,0.80410576,0.8607521,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4244.5107,4.7445,-0.5433,1023.7779,0.5475,0.404,0.2154
3313730099666541056,67.24224340160286,17.18393720166164,,,,,20.821066,1.9670525,0.6165352,1.3505173,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313730103960780160,67.24397477065469,17.18491946317979,0.3517312640823522,1.6600959271337723,-0.8809748935036787,0.98589915,16.92106,1.091402,0.45284462,0.63855743,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5496.0996,4.7323,-1.699,1159.4929,0.5585,0.4566,0.2505
3313733058898280064,67.23128387398026,17.189615098914672,1.0218751813788718,2.029155625323299,-3.7054278559388005,1.0475733,20.222021,0.9689827,0.36455536,0.60442734,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732333047650048,67.15622505613011,17.124996928627976,0.41531281623407384,-0.6970526939513997,-1.3963460302100574,1.0083663,19.495312,1.1727104,0.5272999,0.64541054,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732470486608384,67.16650006504064,17.137013973972472,1.0896120833834124,2.124583860691036,3.2034070852570293,1.053358,17.243402,1.8888798,0.94553757,0.9433422,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3675.8372,4.0588,-1.315,715.5029,0.2893,0.2042,0.1105
3313732470486610432,67.17637447497792,17.142037937583517,1.826759788331362,1.6407256675886095,-2.408415158193698,0.9939715,20.462408,1.1943951,0.4952774,0.69911766,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732474782741376,67.17167972278591,17.138012405458024,0.9476049008298678,8.302924661416027,-7.907960336864142,0.9419794,15.878246,1.3069725,0.5788727,0.7280998,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5069.6167,4.4096,-0.4498,970.3688,0.7023,0.5547,0.2982
3313732509141837440,67.17938438149896,17.159297329049192,-0.8936021976277483,-3.606394013833133,-5.5927895311023335,1.0134898,20.767845,0.9853592,0.23625374,0.74910545,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732882803476096,67.1956363961207,17.160185071737054,0.21105167582532752,0.6421785482872591,0.3812076295299085,1.0770091,18.880943,1.3121395,0.63347435,0.67866516,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4536.0938,4.9053,-1.6629,1583.009,0.0165,0.0128,0.0069
3313732887099595008,67.19777586003855,17.167278902764153,0.5708506533354546,0.7821662265683302,0.11189083420557497,1.0291384,19.065409,1.094738,0.50673676,0.58800125,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732917163220096,67.20193294845569,17.17702456305221,0.6506697088956765,3.6713233845707864,0.12693725889781496,0.9598935,19.006983,1.8735905,0.98610115,0.8874893,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313732917163220608,67.20390311017023,17.178105200242996,-0.4599576900276808,-0.47972797917673193,-2.0521226983502743,1.0038364,19.030706,1.1223793,0.48143196,0.64094734,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733024538542336,67.21393986350701,17.19026735694935,0.8318703718249469,-0.18915504179411768,-10.8663953720856,0.9986467,17.273338,1.4978905,0.696928,0.80096245,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4473.625,4.7104,-0.6566,837.6486,0.5122,0.3877,0.2066
3313733024538543104,67.21654736888236,17.181537631126012,0.4566388933111531,9.767665772531256,-2.6313016028120115,2.8985767,16.710867,1.335576,0.5503216,0.7852545,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4987.5464,4.7778,-1.4688,697.8911,0.7255,0.5717,0.3117
3313733024538543488,67.21372477016014,17.18167240798794,1.1129507814514985,0.9995876123080063,-3.200747227470866,0.96057945,19.240292,2.1855392,1.1459923,1.039547,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733054602178304,67.21819932604856,17.190633747685062,0.3546121669540818,-0.41128030803237353,1.4361982886180757,1.0366819,19.03056,1.5302811,0.7700672,0.76021385,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733054602179968,67.22755291587339,17.19429381723057,0.4903430719738184,2.9890009224259853,-2.0251106647761956,1.0337058,19.908451,2.0062656,0.9359455,1.0703201,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733054602180224,67.22541936512317,17.19499460055272,0.6455036022424461,0.49964223095702603,-2.0245849732145906,1.0328673,19.007238,1.497055,0.72328377,0.7737713,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733058898280320,67.22683809177877,17.184200457206632,1.3511668835487123,13.223838256001265,-4.030203465266458,0.9844843,14.815533,1.2637815,0.55464554,0.709136,-0.022298614,0.25,VARIABLE,0,true,true,false,true,false,true,true,5105.736,4.3001,-0.5753,739.8696,0.646,0.5133,0.2769
3313733093257268480,67.21173642199375,17.189761624870616,1.6242357007737787,-3.8133962684919616,-8.289821608681418,1.0763824,20.162865,2.3848743,1.184494,1.2003803,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313733093258019200,67.21069959213446,17.19221364152688,0.5596233433370956,0.8463157016573528,0.505602626097003,1.0376465,17.570591,1.3373833,0.6023617,0.7350216,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4662.3013,4.8469,-1.513,897.2442,0.4031,0.3126,0.1688
3314093247739555200,67.47662622646635,17.138202464669927,-0.22811357765452328,0.3198850193214266,-1.278266723453718,0.91965693,19.607164,1.3032398,0.6084347,0.69480515,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314093320753973504,67.46110212388568,17.156465866984426,0.26874040427021495,2.973938384865082,-2.653371994911897,0.93424356,19.488869,1.1720695,0.4971199,0.67494965,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314104071060589696,67.32036376039996,17.13755264967945,0.7420022278700669,3.7555724999784585,-2.191007253507878,0.96954,19.341988,1.1560059,0.49269867,0.6633072,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086375792334208,67.50634472349002,16.96412121743785,0.4769526231157816,0.806635493428889,0.4506320991378942,0.97562915,16.882818,1.3576355,0.6178856,0.7397499,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4971.5107,4.6428,-0.5525,977.2646,0.7246,0.5673,0.3038
3314086380087044224,67.50479295857305,16.96513098593204,,,,,20.945639,0.79436684,0.22199059,0.57237625,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086410153675904,67.51191908892717,16.984992276878025,1.2477735733468622,0.2937689065622251,2.916202302073288,1.0086979,19.196833,2.2713375,1.2020168,1.0693207,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086414447873536,67.51088066375628,16.98540967663491,1.1232518474068638,-0.48675137212979186,2.578818711497875,1.0159328,16.960573,1.7558975,0.84630394,0.9095936,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4552.7188,4.3813,-1.3671,860.814,1.3374,1.0003,0.5454
3314086448806344064,67.48454479186476,16.980147517826307,-0.07859328261846457,1.0856194442178981,1.6936085810984816,1.0132394,19.255087,1.878315,0.46249962,1.4158154,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086448806344192,67.48488819526796,16.979983760563773,0.6943459339964255,1.6221127336969965,1.3845181263773765,1.1809137,19.264215,1.6372032,0.67357826,0.96362495,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086448807612672,67.48527867759638,16.979179461967835,0.9187286139885751,2.638844352391325,1.8231448845340412,0.976332,15.339148,1.1598797,0.49288845,0.66699123,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5914.4644,4.4197,-0.6752,872.5679,0.9793,0.8042,0.4389
3314086478871549568,67.49923196774459,16.979798398208775,0.34443590163818855,0.780194228148538,-1.0315337719500648,1.0079094,19.155413,1.1599045,0.52797127,0.6319332,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086483166081920,67.49530496363177,16.988403708978407,-0.4324990742245942,-0.7824985017893941,-6.010831393489117,1.0692762,20.319244,1.8825359,0.8480873,1.0344486,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086513231287808,67.5222514560732,16.980196403183434,0.26747080208762775,-1.989395796952092,-0.23446114412248129,1.0376009,19.144264,1.2670116,0.55695915,0.7100525,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086513231288064,67.51366680513372,16.984673459988084,0.3361252470925964,-0.20067564089365586,-1.2362773753832474,1.0006864,18.941011,1.1808834,0.5316467,0.6492367,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4556.82,4.9244,-1.764,1593.5988,0.0078,0.0061,0.0033
3314086513231288320,67.52844127550696,16.987971860143062,0.32485267984974037,2.0203724370904923,-0.4504162860449513,0.9711095,16.580137,1.1773396,0.502121,0.6752186,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5582.608,4.6605,-0.8434,1074.0464,0.8258,0.6709,0.3655
3314086513231288448,67.52980564355893,16.989216567831306,0.31269031519274565,-0.49883402926538056,-1.388179462766089,0.99620867,18.38224,1.1661739,0.49329185,0.6728821,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4787.7363,4.9127,-2.605,1385.7906,0.1187,0.094,0.0513
3314086513231324160,67.51740355429227,16.98977907538617,1.139077485221006,2.049067150355381,2.4543235283023326,1.1134881,19.978415,2.0455608,0.7648907,1.2806702,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086517526002688,67.52339270214439,16.99198782605509,,,,,20.786255,1.5788269,0.51148796,1.067339,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086581950765440,67.51768415210479,16.997604636128873,0.013759115632250032,0.15685313151477198,-1.2403924257688161,0.9999218,19.1226,0.9661732,0.35952568,0.6066475,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086586245479808,67.51267840047544,16.999620097360072,1.425202747691899,1.1439521335351452,-3.103042049331673,1.036796,20.578758,1.0901432,0.29413795,0.79600525,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086586247261568,67.5014995196286,16.99669041396591,,,,,21.531591,1.9559822,-0.8202019,2.776184,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086620606301568,67.52164194242631,17.002245245142632,0.9679769038661554,3.6096648998865195,-7.210955180022616,1.0026844,16.575659,1.4924536,0.68554306,0.8069105,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4474.1626,4.3912,-1.0504,923.3591,0.5793,0.4401,0.2363
3314086620606301952,67.52429859436495,16.99945533413002,0.8873401670766885,-0.32541442067837034,-3.2978999549228947,0.9781735,16.19265,1.2664452,0.5529022,0.71354294,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5412.9287,4.5886,-0.607,872.2183,0.9128,0.7314,0.3966
3314086650670242048,67.47186184050359,16.98940583176431,0.750882758292706,2.0322329227763176,-0.6601852818979268,1.0184225,20.458275,1.1975803,0.49829674,0.6992836,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086685029980672,67.4785939301162,16.997251479579575,0.7846416555725813,-2.7259760638771735,-3.6446191018482614,1.052413,20.174698,1.0271225,0.43594933,0.5911732,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086689324901760,67.4947572811873,17.00106973157811,,,,,20.992113,1.3508129,0.17091179,1.1799011,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086723684250880,67.46280201130884,17.002354696644197,,,,,19.515326,2.2069893,0.95928574,1.2477036,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086723684380544,67.47272402854576,16.998008559497123,0.7635968927351283,2.15503211689433,-1.994753667089562,1.0003086,20.206507,1.4061623,0.60160065,0.8045616,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086723684380672,67.45842284157699,16.99673691226607,-0.3515672132001193,5.604782300324506,0.2592839759051022,0.9584291,20.284578,2.3564281,1.1490879,1.2073402,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086723684428288,67.4707734607371,16.998065579517284,-1.1935535150325622,1.2755023878745215,0.5191348235391751,1.0858184,20.644102,1.4007835,0.5850315,0.815752,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086758043987968,67.47878245673765,17.011119744155472,0.5533963478950558,3.1807962924445077,-3.743163864002041,1.0112257,19.796703,2.3665733,1.3092041,1.0573692,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086788109196288,67.49793740952971,17.003410066872558,0.23393662102832727,-4.917312661932535,-2.3193803935897273,1.0196524,18.529934,1.2413502,0.5172119,0.72413826,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4576.9897,4.9623,-2.6999,1181.0635,0.1435,0.1113,0.0605
3314086788109196544,67.49435704686438,17.00759474528121,1.5448014029703963,1.496128042086531,-7.892970960195576,1.0412812,18.86439,2.2861595,1.222477,1.0636826,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3634.8325,4.8325,-1.2022,413.0728,1.0059,0.684,0.3863
3314086792404994176,67.50641701844033,17.00992522889173,0.42330829734413666,2.8879915832568805,-1.4654258567734808,1.0307028,15.401761,1.0428133,0.4330492,0.6097641,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6424.8853,4.2418,-0.7135,1515.8923,0.9969,0.8378,0.4572
3314086822468970880,67.50297354477138,17.01561832123311,-0.152692826925103,-0.9065161312125292,-3.7392590062626683,0.9982945,20.2625,2.013811,0.7941971,1.219614,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086822470536448,67.51769268732335,17.017110013477424,1.1339964052629141,-5.919522502015358,1.8440847569431922,1.044876,19.562954,2.7149563,1.5375824,1.1773739,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086826764729472,67.51808982853417,17.01815545968518,0.40217022440793465,0.12012570805301076,-4.942564448937444,1.002775,19.298399,2.0133343,1.0712147,0.9421196,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086861123202048,67.48750709624767,17.011788396993865,-0.07883946375930591,-0.38785929344484227,-1.1365271686748502,1.0310147,19.786467,1.1632957,0.47187614,0.6914196,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086861123387520,67.4889536448129,17.007216582571292,1.8397445038615803,-0.902523233477,-3.4022893751440635,1.0269628,20.823523,1.6687431,0.66017723,1.0085659,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086891188412288,67.49870391758864,17.01807336207054,0.579990997215851,6.2980372394451845,-2.2925405655889013,0.9231787,18.686346,1.3516445,0.59183884,0.7598057,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4339.355,4.9229,-1.5896,1155.151,0.0786,0.0597,0.0323
3314086925548149504,67.54547892689673,17.00280041906569,1.1847425062683472,2.9076504330107533,-3.0240034934692073,1.0204315,17.93777,2.018013,1.0349369,0.9830761,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4012.5945,4.8358,-0.8696,539.5265,1.1032,0.7811,0.4257
3314086925548185472,67.54464693345903,17.01086483200875,,,,,21.963602,2.2906475,-0.69447327,2.9851208,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086929843942528,67.54384400494577,17.01511858554985,0.6911248325489507,4.184551698872393,-4.380812883273412,1.0603646,18.489485,1.854929,0.8577194,0.99720955,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3602.5547,4.3465,-1.7744,559.2242,0.1541,0.1082,0.0584
3314086994267627520,67.53464833450515,17.019658820122107,1.5906648818052365,-5.058248089100427,-11.27200218551637,1.0683868,17.60583,2.166172,1.1269627,1.0392094,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4226.0894,4.5318,0.0876,770.8363,1.6111,1.1321,0.6171
3314086998562149376,67.53224830540236,17.01029574327167,0.9444272184613831,0.6101887774269414,2.007015876851361,1.0041393,19.712461,2.103588,1.0773411,1.026247,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314086998563420544,67.52829917720506,17.01510174903643,0.42919629484813127,1.1156391846845686,0.8737330973782721,1.0519979,18.492191,1.1858196,0.52928734,0.6565323,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4737.1025,4.9208,-2.658,1424.7135,0.0504,0.0398,0.0217
3314086998564089728,67.52734194871445,17.01746382564263,0.21183566683333743,0.2743406615231671,-1.982907055285855,1.0636027,18.090042,1.3456383,0.5970707,0.7485676,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4429.3633,4.7299,-2.4526,1039.5673,0.0413,0.0318,0.0173
3314087032921880960,67.54608110174247,17.023909165375454,-0.4092238377906184,0.6924971280171722,-1.41006840176702,0.9876489,20.462456,1.1464405,0.36078644,0.78565407,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314087032922025600,67.54655492199657,17.021203429430386,2.603443741044993,4.057129857372878,1.395256691323985,0.9603557,20.344946,1.5265408,0.70002365,0.8265171,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3314087032923155072,67.54148584844926,17.030746214227364,0.9201486070374504,3.621564669429903,-2.2606000659189647,1.0510108,16.399448,1.3496981,0.59628487,0.7534132,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5029.2314,4.6709,-0.8269,738.9242,0.7842,0.616,0.3317
